Filename,File Name,Resource Type,Title,Author names,Author Affiliations,Author Identifiers,Author Identifier Type,Keywords,Language,Description,Description Type,Format,Funding Agency,Contributor Name,Contributor Role,Embargo Date,License
8_10a_Alongum.mp4,8_10a_Alongum.mp4,Audiovisual,Acetonema longum,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Elitza Tocheva; Camille Ogilvie,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
8_10b_Alongum.mp4,8_10b_Alongum.mp4,Audiovisual,Acetonema longum,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Elitza Tocheva; Camille Ogilvie,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
8_10c_Sacidovorans.mp4,8_10c_Sacidovorans.mp4,Audiovisual,Sporomusa acidovorans,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Elitza Tocheva; Camille Ogilvie,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_1_Atumefaciens.mp4,9_1_Atumefaciens.mp4,Audiovisual,Agrobacterium tumefaciens,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Elitza Tocheva; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_2_Ghansenii.mp4,9_2_Ghansenii.mp4,Audiovisual,Gluconacetobacter hansenii,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",William Nicolas; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_3_Lpneumophila.mp4,9_3_Lpneumophila.mp4,Audiovisual,Legionella pneumophila,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Debnath Ghosal; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_4_Paeruginosa.mp4,9_4_Paeruginosa.mp4,Audiovisual,Pseudomonas aeruginosa,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Steven Wang; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_5_Ecoli.mp4,9_5_Ecoli.mp4,Audiovisual,Escherichia coli,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Poorna Subramanian; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_6_Mxanthus.mp4,9_6_Mxanthus.mp4,Audiovisual,Myxococcus xanthus,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Yi-Wei Chang; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_7_Vcholerae.mp4,9_7_Vcholerae.mp4,Audiovisual,Vibrio cholerae,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Martin Pilhofer; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_8_Pgingivalis.mp4,9_8_Pgingivalis.mp4,Audiovisual,Porphyromonas gingivalis,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Poorna Subramanian; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_9_BbacteriovorusVcholerae.mp4,9_9_BbacteriovorusVcholerae.mp4,Audiovisual,Bdellovibrio bacteriovorus / Vibrio cholerae,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Yi-Wei Chang; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_10_BbacteriovorusEcoli.mp4,9_10_BbacteriovorusEcoli.mp4,Audiovisual,Bdellovibrio bacteriovorus / Escherichia coli,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Yi-Wei Chang; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_11_BbacteriovorusVcholerae.mp4,9_11_BbacteriovorusVcholerae.mp4,Audiovisual,Bdellovibrio bacteriovorus / Vibrio cholerae,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Yi-Wei Chang; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_3a_Hpylori.mp4,9_3a_Hpylori.mp4,Audiovisual,Helicobacter pylori,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Yi-Wei Chang; Camille Ogilvie,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_7a_Aasiaticus.mp4,9_7a_Aasiaticus.mp4,Audiovisual,Amoebophilus asiaticus,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Martin Pilhofer,Data Collector,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_7b_Pluteoviolacea.mp4,9_7b_Pluteoviolacea.mp4,Audiovisual,Pseudoalteromonas luteoviolacea,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Martin Pilhofer,Data Collector,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
9_10a_BbacteriovorusEcoli.mp4,9_10a_BbacteriovorusEcoli.mp4,Audiovisual,Bdellovibrio bacteriovorus / Escherichia coli,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Yi-Wei Chang,Data Collector,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_1_Soneidensis.mp4,10_1_Soneidensis.mp4,Audiovisual,Shewanella oneidensis,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Poorna Subramanian; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_2_Bacteroidetes.mp4,10_2_Bacteroidetes.mp4,Audiovisual,Bacteroidetes JT5,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Elitza Tocheva; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_3_Soneidensis.mp4,10_3_Soneidensis.mp4,Audiovisual,Shewanella oneidensis,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Poorna Subramanian; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_4_Vcholerae.mp4,10_4_Vcholerae.mp4,Audiovisual,Vibrio cholerae,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Yi-Wei Chang; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_5_Ecoli.mp4,10_5_Ecoli.mp4,Audiovisual,Escherichia coli,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Yi-Wei Chang; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_6_Ccrescentus.mp4,10_6_Ccrescentus.mp4,Audiovisual,Caulobacter crescentus,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Elizabeth Wright; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_7_Vcholerae.mp4,10_7_Vcholerae.mp4,Audiovisual,Vibrio cholerae,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Poorna Subramanian,Data Collector,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_8_Ssolfataricus.mp4,10_8_Ssolfataricus.mp4,Audiovisual,Sulfolobus solfataricus,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Lu Gan; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_9_Ssolfataricus.mp4,10_9_Ssolfataricus.mp4,Audiovisual,Sulfolobus solfataricus,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Lu Gan; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_10_Soneidensis.mp4,10_10_Soneidensis.mp4,Audiovisual,Shewanella oneidensis,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Lauren Ann Metskas; Travis Alvarez,Data Collector; Data Curator,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
10_6a_Ccrescentus.mp4,10_6a_Ccrescentus.mp4,Audiovisual,Caulobacter crescentus,Catherine Oikonomou; Grant Jensen,"Caltech; Caltech, HHMI",0000-0003-2312-4746; 0000-0003-1556-4864,ORCID,Jensen lab; Atlas of Bacterial and Archaeal Cell Structure; CryoEM; CryoET,English,Movie from the Atlas of Bacterial and Archaeal Cell Structure,Series Information,.mp4,"Major funding for tomography in the Jensen Lab has come from the NIH, HHMI, Beckman Institute, Gordon and Betty Moore Foundation, Agouron Institute, and John Templeton Foundation.",Elizabeth Wright,Data Collector,,Creative Commons Attribution-NonCommercial (CC-BY-NC)
